user,level,share
KIKI-SPORT,11,False
PAKENMURCIA,11,True
Pablogador,11,False
PacoVito,11,False
Pakito.R.M,11,False
peche5,11,False
ZiPi46,11,False
Emileverh,11,False
victorlmejias,11,False
yoyomartinez,11,True
Josecuevas.,11,False
Juanmigg,11,True
MachadoTrek,11,False
nielsmtb1996,11,True
Alberto014,10,False
BrunoDacy,11,True
Felisio10,11,True
damaris,11,True
JoseLuisHerrero,11,True
Ancagua,11,True
jvadorrey,11,False
mario175,10,False
pispa,11,False
Platium82,11,False
gabembrouke,11,False
magerit,10,False
Miloud33,9,False
treabedrf,8,False
ABEL_AFONSO,7,True
pmtscab,8,False
Hydrotony,9,False
WHIZRR,11,False
DricotBalbo,11,False
ConstDupont,11,False
23cad46b-9d48-4a8c-b132-01faaf1eb365,11,False
GHOIZEY,11,True
jules-chabanon,11,False
2e112bfb-b37d-4741-b221-22e423d7eae7,11,True
matthieu-bzy,11,False
manenduro,11,True
bikeconnection,11,False
bigouille51,11,True
ditteb,11,False
loic51430,11,False
mat51,11,False
kiko1971,11,False
nourryves,11,False
Benoit94360,10,False
Anthonyboucard,11,False
143762f3-b77d-48bf-9db7-bf0eb486d973,11,False
67bdb7ae-cfd0-4ff8-9bf7-6c69e327e2cd,10,False
Diem51,11,False
JuDmt,11,True
165070cf-7e37-485a-98d6-64a86fae055a,11,False
980a1d46-c2f0-48f7-bdd4-747afd288f43,11,True
jahcure77,11,False
Colinou,11,False
Dewi94,11,False
FORTINFREDERIQUE,11,False
FREDPARIS,11,False
FORTINBAPTISTE,11,False
hommell,11,True
Jeff7Clic,11,False
Karim75013,11,False
krosemond,11,True
Kwoooool,11,True
01ddfe15-f022-4601-bb81-a016e375926f,11,False
NahelLtr,11,False
PRO55,11,False
ramses76,11,False
RaphaelVossels,11,False
Czorky,11,False
Seb_Beaufort,11,False
sebmafate,11,False
titiscab,11,False
Tobsen1987,11,False
HakimaB,10,False
AdrienGrvt,11,False
AliceGll,11,False
DSilvera,11,False
EloGch,11,False
883ebdb7-d6b4-47c0-91c2-438548d5b074,11,True
Idris_jf,11,True
ralphbard75,11,True
Lucielouu,11,False
zviezda,11,False
Mickydco,11,True
noureddineaid,11,True
WillJako,11,False
parisenforme,11,False
K.MilxX,10,False
Eleonore1103,11,False
Max5188,11,False
nAp75,11,False
jjf1,10,False
EricDaniel,9,False
tomayedou,10,False
Benbalth,10,True
Mathilde67,11,False
sneurniop,11,False
CedLeTiec,10,False
joas,11,False
CelineBayle,10,False
Francois-Meudon,10,True
fbrun1,10,True
GhadaBHS,10,False
JohnGom,10,True
ManuKeke,11,True
TassetMat,10,False
pierreT73,11,False
cathleguet,11,False
Pascal_Magnin,10,False
samgth,11,False
PierreT,10,False
Andre_de_Jager,11,False
choiclarke,11,True
Fabiocp85,11,True
Joanna823,11,True
1982rotterdam,11,False
MarcelinoBadin,11,False
Oupa_Mareletse,11,False
Panachas,11,False
MacSePlek.,11,False
Tomask1,11,False
Camillesra,11,False
SuperDjann,10,False
monier19,9,False
tarchamb,10,False
serge-girard,11,True
assierh,11,True
cekri,11,False
FabChem,11,False
momo_pakito,11,False
JMRoca,11,True
Jazz_Ben,11,False
MikaFernandes,11,True
morganestampfer,11,False
PistoleGuite90,11,False
parisianrider,11,False
Rafeeck,11,True
sheikra,11,False
aRno_SRS,11,False
conbuilla,11,True
delphinebry,11,False
schtroumpff,11,False
sebdelux,11,True
fatouma4,11,False
4f19e334-c3d2-4e51-86e5-d99f16e3269e,9,False
Yves7740,9,True
fschvartz,9,False
yves77340,9,False
ompaqia,7,False
Amande83,8,False
Charles-AntoineD,8,True
Fastotoche,9,False
bendeff,10,False
de9636c1-96ec-43e6-ac72-cb146dfc3c62,11,False
JeremyGOULIER,11,True
LoicMichel51,11,False
MICKA-GranTurismo-51,11,True
STUMPY02,11,True
th8mas,11,False
ansselin,11,False
la.mousse,11,False
charlyrouillon,10,True
cerianijc,11,False
TTCHAR51,11,False
Guimaud,11,False
Jupilfil,11,False
Lhottechristian,11,True
Delmax51,11,False
Nico-51,11,False
RomainLecante,11,False
wilpat51,11,False
yvan.moreau,11,False
280275,11,False
julien51530,11,False
pessou,11,False
christophe.morlat,10,False
marc987654,10,False
6f427f47-29d8-48e7-99c8-f517fa420daf,11,False
Abidi94,11,False
juroni,11,False
PIERROTJORNET,10,False
Biquette,11,False
runnerageen,10,False
Macyan69,10,True
laguille,10,False
jeremiethe,10,False
mickamaye,11,True
XMAYE,11,True
Yohannrouyer51,11,False
gre1307,9,False
JuPwz,10,False
Nialap80,11,False
hperalta,10,False
christophemathias,8,False
larnould92,9,False
Anne-Paule,10,True
Clod84,11,False
Djouls2000,11,False
Felix_75,11,False
grandsebtri,11,False
Philkipik,11,False
JoaoGoncalo,11,False
garminverde,11,True
Juissytri,11,False
kodone,11,False
MarcoB52,11,False
Montmory,11,False
Nathalieapchin,11,False
FrederickRoc,11,False
schaar72,11,False
xavier-tri,11,False
cadioy,11,False
YB,11,False
DanyG75,11,False
elisabeteestrela,11,True
Martin_IssyTri,11,False
zevaladares,11,False
Arnonito,10,False
PetitGognol,11,False
ThibaultW,11,False
ydebaupte,11,True
Rege,10,True
AlexandreCremieux,11,False
Olivier_Bornet,11,False
Clement-Nlt,11,False
Dominique974,11,False
florentdautel,11,False
Little_GG,11,False
loureka,11,False
Josselin15,11,True
papass83,11,True
Lguinoiseau,11,False
rinaldipaul,11,False
Thierry.P,11,False
738dae75-5633-45f2-b446-d440257e2d04,11,False
christophehuetco,11,True
sebveret0703,10,False
kaidat,11,False
audeveret,11,False
f483670d-d321-4035-ba1c-7bce79a139eb,11,True
pacetohe,11,True
ThierryGuenoun,10,True
ericexco,11,True
bfoujols,10,False
Albanitos,11,False
Claire_Fortin,11,False
DOMINO91,11,False
GWolo,11,False
9432,11,False
JHLondon,11,False
cisrun,11,False
fabienne1409,11,False
ideladeb,11,False
Blandine1,10,False
stephlogerot,10,False
Bozoploum92,11,False
2133e518-2325-4406-bc86-0c01b27b91d4,11,False
Hugojouanguy,11,True
flecrom,11,False
Larissa2000,11,False
Marie_Garcia,11,True
Piloup,11,True
RenardBenjamin,11,False
Rocc96,11,True
SymSym88,11,False
VirginieClement,11,False
fabitegallypete,11,False
powpow21,11,False
teissonj,10,False
$ebou91,11,False
AleDen78,11,False
AndrewTalansky,11,True
Anitatina,0,False
Greg-23,1,False
ChrisLaskero,2,True
KCBruce,3,False
Suelarcom,4,False
Msodolak,5,False
LStolz,3,False
ddbgreg0001,3,False
loiuszz,3,False
GENERAL1984,2,True
Billa02,3,False
morganec02,3,False
512ae02b-3974-4898-b190-0527e657ebbd,4,False
gvosnet,5,False
asakuza,6,False
carolinesesmat,7,False
matbegtse,9,False
MattDS,10,False
Davidgreim,11,False
jpmouchette,11,False
oboulanger,11,True
fc677435-012e-4b14-8862-73236e94ffa5,0,False
3aff399e-cea0-4bd2-b39a-54e112b76642,1,False
adrianbraga,2,False
Cedric_Gri,3,False
Flardeau,4,False
Giome,5,False
P-LARDEAU,5,False
osalamon,4,False
58c47da2-8510-48fa-b38e-81f004f270cd,5,False
BorisChmel,5,True
mccanswer,6,False
milan.janak,6,True
MiroHop,7,False
9b10c583-bc0c-4672-898b-cd0a9c0f4d8f,5,False
23b0f431-9548-4563-9d44-efd86f274182,6,False
Lewik777,7,False
fddcac48-2cf4-4dbb-827d-9a0e991ba3a2,8,False
8ef5b85a-dbb9-4ae9-a327-51d1f5b8eb38,9,False
e09fd1bf-9b64-4431-a931-1f76a9b49400,10,True
StanisMaselnik,9,True
jan_bru,10,False
Ales.Drahokoupil,11,False
Josef_Dil,11,True
alice.sz,11,False
b123f05b-7a92-4e9b-8510-9fe7c0657f3b,10,False
JanRudolf,11,False
f11d0e3f-4c06-4504-9344-e6b97528ac1c,11,False
fff58a6b-6f22-486f-93c0-c4759ce3bb3d,11,False
0220b01c-4ebe-4d2a-b586-75c14e963d58,9,False
37a95bdf-0d9f-4855-a243-05d75e71b44e,10,False
erik.balzo,11,False
Hugiman,11,False
homolamartin,11,False
yaathletics,11,False
Andy1177,11,False
Borca,11,True
cesare.colombo24,11,True
Evka2705,11,False
FilipFilip,11,True
dc5eadc8-c52a-458f-a559-01b4f845634c,11,True
janco-,11,False
jancidomeny,11,False
af76759f-a358-4b4f-b61d-daaa4501d565,11,True
JohnXRK,11,False
Kovalcuk,11,False
kriscleuren,11,False
Marcelko25,11,False
Mareek5,11,False
MartinKucera,11,False
MartinDetvaj,11,False
matej.toth,11,True
9523fdf9-177b-4313-81be-f0d8fad401bc,11,True
mirik18,11,False
NebojsaDzodan,11,False
olinko5,11,False
PatrikRobocopLopusny,11,False
Pali73,11,False
PeterCambi,11,False
radomirdelev,11,True
5ea1536f-d3b9-4702-bc4e-cd451c196b2d,11,False
Rouge1984,11,True
sasaKarnik,11,False
Tassman,11,False
Terci6,11,False
VaiosDoukas,11,False
vanessa.bird,11,False
Vlado_Planka,11,False
WonhoShin,11,True
zuzaname,11,False
ildikoem,11,False
klaudiasuchomelguzova,11,False
lubbik,11,False
4893ffe9-a1e6-488e-9cdf-5e647b9940dd,11,True
mon_sk,11,False
f7267ccd-575b-4bb3-a49b-7ba8ea3552e8,11,True
robot100,11,True
e7784a01-68cc-4069-af2a-8348623d29f4,10,False
jezko,11,False
Bebe467,11,False
Kladas,11,True
Rado073,0,False
EuGeno,1,True
borja0374,2,False
Sakic,5,False
Naki30,5,False
18bd2795-dddd-4852-bd7d-ac0a7e0492eb,7,True
JAdamec,7,True
jooozi,0,False
AdamSutta,1,False
-Zu-,3,False
59bd3e39-a6b5-4ace-9260-0cd61fa40b65,4,False
Duchanito,5,False
Dzanka1977,6,False
BitterKiss,7,True
0a6cc7a0-b5e3-4749-9f37-59a6fc1914ad,8,True
peterpobo,9,False
JanBenkovic,10,False
01b7468d-875a-419a-b76b-0c209c8f7c66,11,False
BobApes,11,False
c1a2fa55-0b76-4746-a28f-10cae4e47011,11,True
denisa.preinerova,11,False
Gabulienka,11,False
IngMarekKardos,11,False
0d8b862e-d39c-409a-8b2d-3746dbbea7d4,11,True
3583a39d-8586-441b-8143-54087d29e3c2,11,False
michalkovalenka,11,True
LubosTrencin,11,True
LukasBakos,11,True
carrotko,11,True
MarekOcel,11,False
MatiaKo,11,False
Matobng,11,False
0b5a2912-3555-4129-a6fe-3e2f39611505,11,False
maxo,11,True
e06f578c-116e-4856-9704-88e47629b1f2,11,False
MichalChovan,11,True
Mirozh,11,False
mkutik,11,False
MiroPoul,11,False
PeterBenkovic,11,False
Copa21,11,False
Peter_Hrmo,11,False
4788f6e7-44b2-41ce-b07f-c9b2ba290771,11,False
peter.remiar,11,True
rodrpere,11,False
roman.besedic,11,True
Roman.Duris,11,False
ROBO91,11,False
f8c6f3f6-8c82-471a-a6c8-4d89ee131950,11,False
Shalat,11,False
Terela21,11,False
ScamburaTomas,11,False
ValeriaMlynarovicova,11,False
viktore71,11,False
viksur500,11,False
4930ff23-083d-4a1f-a906-10f95dd5b2d0,11,False
karloKNAVA,11,False
novosadt,11,False
tnovacik,11,False
Sokoliarka,11,False
anomet,11,False
bobik78,11,False
danco79,11,False
Frkankoo,11,False
JanosPavol,11,False
ccb9ee8e-fa53-4747-a192-8caace0a3d27,11,True
JurajKaco,11,True
karco,11,True
andrej.smida,0,False
423bc372-e239-4ac8-b823-f97d8fe51c71,1,False
PeterP73,2,True
alzbeta.hodasova105,2,False
f29cf827-af69-4cf3-8679-9ab56112930e,3,False
belianskystanislav,4,True
0101f753-9a0d-494b-926f-200536053efd,5,True
jbielik,5,False
chupcost,6,False
Adamek15,7,True
adko123,9,False
Matejko15,10,False
477c0d9f-1f61-4864-beab-38399557cb7a,11,True
ad89933c-846c-4e8e-9823-3cbab85d7915,11,False
katus_ka,11,False
MISO12,11,False
Matesko,10,True
wojtokk,11,False
JakubVarhanovsky,11,False
kikozimo,11,False
Ajalaboratoria,9,False
MartinDekys,10,False
Cinko27,9,False
ivantonhajzer,10,False
masaro79,10,False
milanstraka,11,False
Morpheus_q75,11,False
hekki23,11,False
MZK71,10,False
Ballky,10,False
7b6b3707-1fc9-4b61-a7b4-38b883f7369c,11,False
mokran,11,True
Ero52,11,True
d74b5087-0e5c-43bc-9a3a-c71f9a5af840,11,False
db557380-e55a-413f-8640-b808f1b2f905,11,False
6978b7bc-886c-4203-8e57-66a9b89195e8,11,False
f8b8504d-b8ca-4e6d-9311-56bbaf827ff5,11,False
59a7599d-c7d1-4099-8686-4ca958ade174,11,False
9630a2ae-d9b4-48a8-99da-4e0777be9836,11,False
MiroKaso,11,False
Sisulka,11,True
MisiakZH,10,False
Jupitko,11,False
MichalKor,11,False
robotrekbikes,11,True
c79789bc-9119-48f1-afb0-4ef2fedc7f5e,10,False
3ce5d27e-9f7a-4a7b-84ae-693c766a31b1,10,False
45e3efa2-b5c4-4d38-bcc9-2c3719a267f3,11,False
f2b4c206-f8fb-41eb-9704-de861dac20c5,9,True
Wodzart,10,False
Brank0,11,False
MichalMajerech,11,False
srvo11,11,False
67f42719-0645-4f2c-90f1-3569ca5cf1b9,10,False
schummi1805,11,True
kika2211,11,True
Pa4k,11,False
pedromatuska,11,False
MilanCernek,9,True
Fireman9,10,False
Audina8,11,False
jano73,11,True
mdpix,11,False
Fireman11,11,False
3e582de3-5d28-470a-864a-d9fa6d0bd0f4,11,False
heimi44,11,False
segnare,11,False
cano001,11,False
CykloMates,10,True
e88315e4-622a-41a4-90e3-0ff79dbdb370,11,False
OCmax,10,True
BaraBaru9,11,False
borishorvath,11,False
Kendy77,11,False
palo1000,11,True
RadoBlaho,10,False
Didka1,11,False
tomasko15,11,False
midozh,9,False
vinco209,10,False
andrejbeh,7,False
52de0c3d-bc33-427e-a662-4196ba0a9366,8,False
Betus86,9,False
BrankoPogany,10,False
skajo79,11,False
fe30a8c2-fd27-47f9-83be-6df9469565fa,11,False
gulraw,11,False
EvkaKubikovs,11,False
Ivana-Kristina,11,False
JankaTothova,11,False
JaroBALAZ,11,False
943f81b2-5245-498c-8b7c-5369d6f2cc5e,11,False
MartinaDorcakova,11,True
Maria0803,11,False
5e2e7ba5-cb48-47d3-b92e-1491fb8ad2d4,11,False
rzaboj,11,False
Tinkulienka,11,False
201b6063-ad1e-49c1-a311-128113464061,11,False
BeloSpisak,11,True
Gaplider,11,False
tapiriik-sync-maskwacis,11,True
tapiriik-sync-tshishe-shatshu,11,True
niksteven,11,False
BarnyVranov,11,False
Eja74,11,False
gejza-veronika,11,False
ivanasindleryova,11,False
jantomco,11,True
jozef.tomco,11,True
sklenar,11,False
Lucka.Jurasekova,11,False
Lucianka,11,False
Luky57,11,False
MarekCebra,11,True
MartinBendik,11,False
mattoni_svk,11,False
martinos11,11,False
milansafko,11,False
Futsalko,11,False
Mischell11,11,True
1paly13,11,False
PM666,11,True
PeterWahlandt,11,False
tomaskamas,11,False
Tomas1992,11,False
vsacan,11,False
Zuzana24,11,True
bakinosnik,11,False
LubosSzikora,11,True
870a03bf-3528-449a-8964-87df10b9b756,11,False
cemmercan,10,True
AdamBABD,11,False
fd515592-b495-4043-b620-b50ff0d99ae2,11,False
toremercan,11,False
nelezimbezim,11,False
sportdiag,11,False
vojtos68,11,False
d.cuvalova,11,False
Denisa_TT,11,False
bb905a55-5c91-46ca-81d1-0d8cff180225,11,False
Lia16,11,False
MarekLado,11,False
Martynus,11,False
Miso_Puskar,11,False
Mireco,11,False
PatrikKoso,11,False
MrEdDy23,11,False
Chacaturjan,11,True
ramixrun,11,True
RomanHorak,11,False
romanooke,11,True
Svato111,11,False
TomasBrabec,11,True
SkaLka_17,11,False
Deith,11,False
Vito_Tomasovic,11,False
dusino64,11,False
pdxisaiah,11,False
lucia.martincekova,11,True
Lubos_Puskar_BERNOHY.sk,11,True
matus.rojko,11,False
bilak.igi,10,False
FeriSebi,11,False
JardaVD,11,False
AltziK,11,True
Karol.Krigovsky,11,True
Jozef_Danko,10,False
b5d962b8-6bf0-4aed-a952-4b4db67cd8e3,11,True
LaFonti,11,True
daniel.danko1gmail.com,11,False
ebeprill,11,False
35b31583-d27a-45f2-9266-86517212d8bc,11,False
MarianF,11,False
kuschnjo,11,False
8ed82206-7a23-4cef-9272-deb5e53faa51,11,False
PiZi,11,False
vladprib58,11,False
finecopo,11,False
gabbero30,11,False
tom_ren,11,False
gaboxx,10,True
160a6c3c-55d5-4065-95a4-7e203891fce0,11,True
db99f3ea-6c1d-4a36-8123-e81018617a3a,11,False
b50a0e05-71ee-42fb-b824-94729ceb184d,11,False
SueSju,11,False
Alcwing,11,True
TAURUS410,11,False
PetoN.,11,False
rastopanko,11,False
eskimosp,11,False
a91eea7d-e433-4056-ad89-709909a0898e,11,False
julia.chomistova,11,False
rad.greg,11,False
silbutramin,11,False
lovemyanmar,10,False
Pebauer,10,False
36d91da6-42fd-44a9-a2b6-658c9391192e,11,False
slavkoka,11,False
10b58228-aaa5-4aae-baf0-f493641e09ab,11,False
31721784-cf03-4324-885c-252b5296659b,10,False
d1d5f3af-233c-4055-9175-1baed94dcee9,10,True
LauraBelka,11,False
ham1972,11,False
AlexSafko,11,False
MiroslavJ.,11,False
a595b15d-5cc2-428a-98f7-491c36a3202e,11,True
65bf8e48-76fe-4ca6-bfdb-11623df8e665,10,False
Speed4Nicky,9,True
ADUSaPLU,10,False
Adamko666,11,False
fa99898b-b154-4e84-8f37-59b67b0ee116,11,False
03c03ff5-1bb6-49e5-bfeb-a98224b9cf2f,11,False
jaro.slav,11,False
katarina.kopecka,11,False
Nicky_HRL,11,False
NikiNus,11,False
cb224709-f1fb-4942-ba0e-446455d8aaed,11,False
e130b1ca-ba6c-47ec-a0be-db79a9174eb8,11,False
_Viky_,11,False
Aky-triatlon,10,False
0c0b0793-4578-4569-a5df-2e4fdc9524ea,11,False
danbzuco,11,False
Ducce13,11,False
52b86949-ecee-4dc1-be2b-f1bb73e6b116,11,False
Sairex22,11,False
4cfe25af-7da6-4a54-9347-b7e16f282d95,11,False
PaloHalza,11,False
radobujdos,11,False
TomasTomcik,11,False
kopi99,10,True
vesper1,11,False
Liga-vlek-pri-Slalomke,11,False
slniecko155,11,True
Steffek,11,False
Ducklingx,10,False
2aea7675-84a0-4b3b-8534-fa182d3435f5,11,True
Ivandjikov,11,True
Bubos,11,False
DanSHK,11,False
daniel.vandas,11,False
Hani_H,11,False
ekonombb,11,True
LuckaHBB,11,False
Mazo,11,False
Metju96245,11,False
mikrajo,11,False
ondrahlavac,11,False
glonki,11,True
Petr_Horvat,11,True
Rouman,11,False
Surgyy,11,False
Sonik12,11,False
VITA7210,11,False
katkaknm,11,False
Evda,10,False
4c5e427a-d859-4365-b721-1ff0e958f5e0,11,True
f4acb1f5-2234-4af8-897f-dae27a0ee23c,11,False
c283b04e-918b-417b-9574-87782bc0a6c4,11,True
d8b89f77-67d5-4f47-a63d-8d4f8144b476,11,True
Fabister,11,True
191482b4-f231-47f7-96aa-f241f33e4387,11,False
IvkaZ,11,False
jankluska,11,False
jalezarova,11,False
runmaniac,11,True
KatkaC,11,False
Leonard_A,11,False
Majkub,11,False
Arksij,11,True
martinacibova,11,False
Busbridges1,11,True
Darkerka,11,True
Ceslorunner,11,False
Mildo,11,False
gven17,11,False
monikachrvalova,11,False
monikakluskova,11,False
91ddaf3b-7b6c-4c65-8dea-6f7c64ec04b1,11,False
PetaMlynarova,11,False
rkolarik,11,False
slavka.kompas,11,False
Svetlana_Svetluska,11,False
TatianaTomkova,11,False
ZOLI.SZ,11,False
Gabben10,11,False
b409fc15-38ec-437d-91e5-b42105138697,11,True
wogrant,11,False
02215069-ea30-49fd-bf2f-fa6eb5c94355,10,False
9b00cc95-8ed9-470c-b26d-3e1567b011d3,11,False
Chaloulee,11,False
Gaba001,11,False
8fb549c0-25b4-4f74-99bf-991f0d47a3c1,11,False
66620260-c7fd-4d50-a98f-52200f2b6c50,11,True
4878a6ab-4099-4b38-a94c-48088d38f40b,11,False
L3n4,11,False
a9849432-a8a2-44f5-a4ca-70f4c428de2d,11,False
Madakrot,11,False
29757a6b-a692-41ca-bef6-de434f30d325,11,True
MichalArnost,11,True
ondrapr,11,True
571758e9-62d1-4821-99df-e60a0a3d0552,11,False
d265e0ba-d06b-4788-9f99-6fcd3eab05bc,11,True
sunnybike,11,False
d122bc67-aede-472c-bb02-b5133fc56d33,11,False
afdfac3d-9a51-4d0d-979a-efa86dc79eb6,11,False
Weressa,11,False
ra.f50,11,False
a92ea61c-394e-4faa-b1a8-3f2ef5174ff7,10,False
Katka-Alex,10,True
Skypan,11,False
Lolitka,11,True
Zizzuliak,11,True
gumpik,11,False
dfkennel,11,False
Monikastras,11,False
honza_z,11,False
x_mary,11,False
dadusska,11,False
lkovacocy,11,False
e5c5a43b-2a69-4995-8c4f-8cfb211c3155,11,False
Fecko2002,11,False
Capucinator,11,True
Patres2004,11,True
Slnec,11,True
pepe32,11,False
erikhubner,11,False
ondego,10,False
7233aa62-b4f3-4afa-9b48-5644a84555bb,10,True
AprilDinkins,11,True
8eb791df-f730-4267-88b0-c87105b90ec0,11,False
MarcelaFi,11,False
martina_einfach,11,False
Repcakova,11,True
b27e4072-d118-4240-8767-15ec6003eebc,11,False
0b69ae31-b4c7-45c6-a889-7cb009e65bc5,11,True
Mima273,11,True
4f078637-37e0-4908-83c3-0ee1945f42f8,11,False
ff3b405a-86c1-4468-b158-e6a288afa8dd,11,False
RunesSVK,10,True
Sfingha,10,False
fdceefeb-0201-42ae-8772-7c2e9067d586,11,True
miluch88,11,False
EmaLastiakova,11,False
solariz79,11,False
mrpedy,11,True
Georgeus,11,False
Juraj-KUKO,11,True
KristinaVeszeleiova,11,False
9lenka9,11,False
Franige,11,True
lukas5541,11,False
LukasTrepac,11,False
MajkaVerdzakova,11,False
itrener,11,False
cde638c5-e2a5-4073-8159-62089d1f002b,11,True
Baranko,11,False
883d5ce3-9be7-41f8-b573-1bc1d114c127,11,True
51d65bf6-9029-4620-ad64-2809e81998eb,11,False
palobici,11,False
Peter_arendas,11,False
Taky157,11,False
tomasbenko,11,False
Veronika.Zrastakova,11,False
528c1319-c998-43bd-b1ac-66caa3474c62,11,False
MartinLeitman,11,True
ligo237,11,False
sqni,11,False
tomaskobenko,11,False
wrc5,10,True
KatarinaHX,11,False
ivanosvald,11,False
6f4fcd14-0188-4c7e-8caa-4dc19b20c8cf,11,False
Janka_Non-stop,11,False
JuroH,11,False
Linduska8577,11,False
Michall.MK,11,False
5c4033a8-e34a-4a95-a3ea-b263db7828d5,11,False
tchudik,11,False
TomasMazik,11,False
michalovcan,11,False
rickmanka,11,False
stefansterk,11,False
275356db-1701-4bd7-a08b-32d1feca2092,11,False
Peter2671,9,False
f489b05d-27e9-4ab7-b9d3-407282647655,10,False
mino.b26,11,False
tomihauser,11,False
Jan_Es,11,False
Hare_Krisna,11,False
fb7fba40-e2b4-40bd-bb80-b5a8106f2151,11,False
Lakko,11,False
Rohan_Dennis,11,False
RomanGereg,0,False
MartinHorvath,1,True
jvenglarcik,2,False
vargalex,3,False
A.katsuyoshi,5,False
ekulik,5,False
jajulinda,5,False
jenkarolina,5,True
Betule,6,False
Bozenka1,7,False
kskalinova,7,True
CarpiG,8,False
JarkaPosledni,8,True
Kamil99,8,True
AntonieH,9,False
AntonietaBC,9,False
Mantisimo,10,False
nanazama,11,False
Nuudul88,11,True
ANTONIETTI82,11,False
ABErika,11,True
fabiolazala,11,True
fabiola.p.i.p,11,False
fabiolabvieira,11,False
Greisi,11,True
f1bc7f2c-8290-4bf8-83b3-d6b8c36ac989,11,False
LilyArrazola,11,False
LourdesCS89,11,False
LourdesRuiz,11,False
MaLaVi,11,False
maribel79,11,False
Marisela1,11,True
moreiras03,11,False
nellysan,11,False
Rossaly,11,False
Rovalleor,11,True
SoyYenny,11,True
tere_barrera88,11,False
Thatianne,11,False
antofesa,11,False
antoniettadava,11,False
valegro,11,False
ZonaLimitada,11,False
angivonn,11,True
iracema_fuentes,11,False
jess80,11,False
lulugar,11,False
LURDINHA-PASSOS,11,False
lurydestiny,11,True
rosalbadelvillar,11,False
rox64garmin,11,False
yvonnew2u,11,False
issicos,10,False
maxidoo,10,True
Baarbucha,9,False
baska20,9,False
matula211,10,False
dpiskora,11,False
141e24c1-7d2c-48e1-b83a-416a03b53c1b,11,False
1c7bca1c-6331-4e1b-949b-5f4e29c3cffe,11,False
LuLusik,11,False
MarekMajercak,11,False
markusicek,11,False
MartinAnt,11,False
MazoSK,11,True
39c12f92-7006-404f-93ec-6982b58fc7db,11,False
needyx,11,False
daniela.drdova,9,False
subcoman_dante,10,False
andreab76,10,False
lubos.beranek,10,True
kenouch,11,False
M.Vlasek,11,False
onna_87,11,False
Standa.Bambula-ml.,11,True
Wagy__,11,True
Wendeee_CZ,11,False
Zdenek73,11,False
terulina,11,False
marcocami,10,False
Akash_74_FCB,11,False
AleksanderSmirnov,11,False
Anegy,11,False
addicted123,11,True
7b24e24d-c9c3-4048-b1ea-940e9fbd19d2,11,False
Bear91,11,False
Caio_Vieira,11,False
ChrisX24,11,False
Danifernanda,11,True
david-annika-willi,11,True
basinger,11,False
Doug.smith,11,False
FabioBarnaba,11,True
GaetanoBif,11,False
Hawky_Chen,11,False
igorubbo,11,False
JoseCespedes,11,True
Laura_How,11,False
Lucia30,11,True
Martina_Cuznar,11,False
968ffb81-d4ba-4346-ab86-687109434d0c,11,True
GeFitnez,11,False
497ab919-1f65-4b88-923b-2513f6b81fac,11,False
Petra.Kachler,11,False
philou1159,11,False
Renanzin,11,True
SPe940,11,False
mumy63,11,False
samantagtr,11,True
Silvia_Rodriguez_Donaire,11,False
tania_lynne,11,True
VincenzoRuocco,11,False
AthWin,11,True
_Tuba_,11,True
dandanvip,11,False
gayathriunni,11,False
magaly34,11,False
monik-km,11,True
MonikaChrobasik,11,True
paula.yoshie,11,False
wenxiaowei,11,True
Rossdisera,10,False
Sombralusk,10,False
c3ea1531-cb1d-4cb7-b721-38a9b0a10cb2,10,False
leledj75,10,False
Daniela-Alina,9,True
Admaiorasemper,10,True
JozsefDeme,10,False
gafulero,10,True
-DEIMANTAS-,11,False
Aleksandra-Enot,11,True
AlexSanchi,11,False
Aliiine,11,True
AntonioPequenoBeltran,11,True
BetinhoCardoso32,11,True
l0ckys,11,False
Matteo-car-wash-luxe,11,False
Car-2011,11,False
FBARINDELLI,11,True
Irantzuco2,11,False
Isabel94,11,False
Jorgecdcs,11,False
Laurita90,11,False
HFYOLANDA,11,False
Yoli.Robles.Casanova,11,True
fernando_ztl,11,True
Bheni,0,True
sami_Figueres,1,False
AIDAVID,2,True
6149187e-2889-485a-b9e6-48595fa10b2f,3,False
german881,4,True
564798e5-f855-4813-8400-6d185977ca21,6,False
Berbois,7,False
156b9a00-c6d9-4072-9bc5-09465e627404,8,False
fdbcb739-1c01-4f83-8373-a9051228dc20,9,False
D.VILLA.,10,False
Chus1050,11,False
jpardina,11,True
RiGui85,11,False
pedrin,11,False
Raulgbarrio,11,False
SUSAN.75,11,False
Sarcry,11,False
teixi81,11,False
daniwoodman,11,True
nazaTRI,11,False
Mosstri,10,False
Fursut,11,True
charly981,8,True
Marius_felt,9,False
BikeMobility,10,False
Nitro84,11,False
xavifrias,11,True
1c52cae5-71eb-4ace-8f59-ca61bfd093db,10,False
Aidanez,11,False
Grijander123,11,False
bcf5c518-ed19-4570-b8a6-c431e01a09b1,11,True
54f1832e-caa4-4044-bae3-be0a52677984,11,False
7d52c9ef-ac5b-4739-8c59-5e43d9854f65,11,False
Rjones69,11,False
DavidBoBe,8,False
DaniZamora,9,False
ferranbonas,10,True
untalvalls,10,False
jr_castello,10,False
enric_garcia81,11,False
bernatgisbert,11,False
dperales,11,False
ealos,11,False
-Garmin_connect-pro,11,True
Jacint,11,True
